czas;sterowanie;pozycja;generator PRBS
5,499;-0,28716012;-13,25;-13,53716
5,5;-0,28716012;-13,25;-13,53716
5,501;-0,23716012;-13,3;-13,53716
5,502;-0,23716012;-13,3;-13,53716
5,503;-0,23716012;-13,3;-13,53716
5,504;-0,18716012;-13,35;-13,53716
5,505;-0,18716012;-13,35;-13,53716
5,506;-0,13716012;-13,4;-13,53716
5,507;-0,03716012;-13,5;-13,53716
5,508;0,01283988;-13,55;-13,53716
5,509;0,08783988;-13,625;-13,53716
5,51;0,18783988;-13,725;-13,53716
5,511;0,21283988;-13,75;-13,53716
5,512;0,23783988;-13,775;-13,53716
5,513;0,26283988;-13,8;-13,53716
5,514;0,26283988;-13,8;-13,53716
5,515;0,28783988;-13,825;-13,53716
5,516;0,31283988;-13,85;-13,53716
5,517;0,31283988;-13,85;-13,53716
5,518;0,31283988;-13,85;-13,53716
5,519;0,33783988;-13,875;-13,53716
5,52;0,33783988;-13,875;-13,53716
5,521;0,31283988;-13,85;-13,53716
5,522;0,28783988;-13,825;-13,53716
5,523;0,26283988;-13,8;-13,53716
5,524;0,26283988;-13,8;-13,53716
5,525;0,21283988;-13,75;-13,53716
5,526;0,21283988;-13,75;-13,53716
5,527;0,16283988;-13,7;-13,53716
5,528;0,11283988;-13,65;-13,53716
5,529;0,08783988;-13,625;-13,53716
5,53;0,03783988;-13,575;-13,53716
5,531;-0,01216012;-13,525;-13,53716
5,532;-0,03716012;-13,5;-13,53716
5,533;-0,03716012;-13,5;-13,53716
5,534;-0,08716012;-13,45;-13,53716
5,535;-0,08716012;-13,45;-13,53716
5,536;-0,11216012;-13,425;-13,53716
5,537;-0,11216012;-13,425;-13,53716
5,538;-0,11216012;-13,425;-13,53716
5,539;-0,11216012;-13,425;-13,53716
5,54;-0,11216012;-13,425;-13,53716
5,541;-0,11216012;-13,425;-13,53716
5,542;-0,08716012;-13,45;-13,53716
5,543;-0,08716012;-13,45;-13,53716
5,544;-0,08716012;-13,45;-13,53716
5,545;-0,08716012;-13,45;-13,53716
5,546;-0,06216012;-13,475;-13,53716
5,547;-0,06216012;-13,475;-13,53716
5,548;-0,03716012;-13,5;-13,53716
5,549;0,01283988;-13,55;-13,53716
5,55;0,03783988;-13,575;-13,53716
5,551;0,06283988;-13,6;-13,53716
5,552;0,08783988;-13,625;-13,53716
5,553;0,11283988;-13,65;-13,53716
5,554;0,11283988;-13,65;-13,53716
5,555;0,13783988;-13,675;-13,53716
5,556;0,13783988;-13,675;-13,53716
5,557;0,13783988;-13,675;-13,53716
5,558;0,16283988;-13,7;-13,53716
5,559;0,16283988;-13,7;-13,53716
5,56;0,16283988;-13,7;-13,53716
5,561;0,16283988;-13,7;-13,53716
5,562;0,16283988;-13,7;-13,53716
5,563;0,16283988;-13,7;-13,53716
5,564;0,16283988;-13,7;-13,53716
5,565;0,16283988;-13,7;-13,53716
5,566;0,16283988;-13,7;-13,53716
5,567;0,16283988;-13,7;-13,53716
5,568;0,13783988;-13,675;-13,53716
5,569;0,13783988;-13,675;-13,53716
5,57;0,13783988;-13,675;-13,53716
5,571;0,11283988;-13,65;-13,53716
5,572;0,11283988;-13,65;-13,53716
5,573;0,06283988;-13,6;-13,53716
5,574;0,06283988;-13,6;-13,53716
5,575;0,06283988;-13,6;-13,53716
5,576;0,03783988;-13,575;-13,53716
5,577;0,03783988;-13,575;-13,53716
5,578;0,03783988;-13,575;-13,53716
5,579;0,03783988;-13,575;-13,53716
5,58;0,01283988;-13,55;-13,53716
5,581;0,01283988;-13,55;-13,53716
5,582;0,01283988;-13,55;-13,53716
5,583;-0,01216012;-13,525;-13,53716
5,584;-0,01216012;-13,525;-13,53716
5,585;-0,01216012;-13,525;-13,53716
5,586;0,01283988;-13,55;-13,53716
5,587;0,01283988;-13,55;-13,53716
5,588;0,01283988;-13,55;-13,53716
5,589;0,01283988;-13,55;-13,53716
5,59;0,01283988;-13,55;-13,53716
5,591;0,01283988;-13,55;-13,53716
5,592;0,01283988;-13,55;-13,53716
5,593;0,01283988;-13,55;-13,53716
5,594;0,01283988;-13,55;-13,53716
5,595;0,01283988;-13,55;-13,53716
5,596;0,01283988;-13,55;-13,53716
5,597;0,06283988;-13,6;-13,53716
5,598;0,06283988;-13,6;-13,53716
5,599;0,06283988;-13,6;-13,53716
5,6;0,03783988;-13,575;-13,53716
5,601;0,03783988;-13,575;-13,53716
5,602;0,03783988;-13,575;-13,53716
5,603;0,06283988;-13,6;-13,53716
5,604;0,06283988;-13,6;-13,53716
5,605;0,06283988;-13,6;-13,53716
5,606;0,06283988;-13,6;-13,53716
5,607;0,08783988;-13,625;-13,53716
5,608;0,08783988;-13,625;-13,53716
5,609;0,08783988;-13,625;-13,53716
5,61;0,08783988;-13,625;-13,53716
5,611;0,06283988;-13,6;-13,53716
5,612;0,06283988;-13,6;-13,53716
5,613;0,06283988;-13,6;-13,53716
5,614;0,08783988;-13,625;-13,53716
5,615;0,08783988;-13,625;-13,53716
5,616;0,08783988;-13,625;-13,53716
5,617;0,11283988;-13,65;-13,53716
5,618;0,08783988;-13,625;-13,53716
5,619;0,08783988;-13,625;-13,53716
5,62;0,08783988;-13,625;-13,53716
5,621;0,06283988;-13,6;-13,53716
5,622;0,06283988;-13,6;-13,53716
5,623;0,08783988;-13,625;-13,53716
5,624;0,08783988;-13,625;-13,53716
5,625;0,08783988;-13,625;-13,53716
5,626;0,08783988;-13,625;-13,53716
5,627;0,08783988;-13,625;-13,53716
5,628;0,08783988;-13,625;-13,53716
5,629;0,06283988;-13,6;-13,53716
5,63;0,06283988;-13,6;-13,53716
5,631;0,06283988;-13,6;-13,53716
5,632;0,06283988;-13,6;-13,53716
5,633;0,06283988;-13,6;-13,53716
5,634;0,06283988;-13,6;-13,53716
5,635;0,06283988;-13,6;-13,53716
5,636;0,06283988;-13,6;-13,53716
5,637;0,06283988;-13,6;-13,53716
5,638;0,06283988;-13,6;-13,53716
5,639;0,03783988;-13,575;-13,53716
5,64;0,03783988;-13,575;-13,53716
5,641;0,03783988;-13,575;-13,53716
5,642;0,06283988;-13,6;-13,53716
5,643;0,06283988;-13,6;-13,53716
5,644;0,06283988;-13,6;-13,53716
5,645;0,06283988;-13,6;-13,53716
5,646;0,06283988;-13,6;-13,53716
5,647;0,06283988;-13,6;-13,53716
5,648;0,03783988;-13,575;-13,53716
5,649;0,03783988;-13,575;-13,53716
5,65;-1;-13,575;-16,339934
5,651;-1;-13,575;-16,339934
5,652;-1;-13,6;-16,339934
5,653;-1;-13,6;-16,339934
5,654;-1;-13,6;-16,339934
5,655;-1;-13,6;-16,339934
5,656;-1;-13,6;-16,339934
5,657;-1;-13,6;-16,339934
5,658;-1;-13,625;-16,339934
5,659;-1;-13,725;-16,339934
5,66;-1;-13,775;-16,339934
5,661;-1;-13,85;-16,339934
5,662;-1;-14;-16,339934
5,663;-1;-14,05;-16,339934
5,664;-1;-14,125;-16,339934
5,665;-1;-14,2;-16,339934
5,666;-1;-14,25;-16,339934
5,667;-1;-14,3;-16,339934
5,668;-1;-14,425;-16,339934
5,669;-1;-14,5;-16,339934
5,67;-1;-14,6;-16,339934
5,671;-1;-14,775;-16,339934
5,672;-1;-14,85;-16,339934
5,673;-1;-14,925;-16,339934
5,674;-1;-15,05;-16,339934
5,675;-1;-15,1;-16,339934
5,676;-1;-15,15;-16,339934
5,677;-1;-15,275;-16,339934
5,678;-0,98993444;-15,35;-16,339934
5,679;-0,91493444;-15,425;-16,339934
5,68;-0,71493444;-15,625;-16,339934
5,681;-0,63993444;-15,7;-16,339934
5,682;-0,53993444;-15,8;-16,339934
5,683;-0,41493444;-15,925;-16,339934
5,684;-0,36493444;-15,975;-16,339934
5,685;-0,31493444;-16,025;-16,339934
5,686;-0,18993444;-16,15;-16,339934
5,687;-0,13993444;-16,2;-16,339934
5,688;-0,039934444;-16,3;-16,339934
5,689;0,16006556;-16,5;-16,339934
5,69;0,23506556;-16,575;-16,339934
5,691;0,31006556;-16,65;-16,339934
5,692;0,46006556;-16,8;-16,339934
5,693;0,48506556;-16,825;-16,339934
5,694;0,51006556;-16,85;-16,339934
5,695;0,56006556;-16,9;-16,339934
5,696;0,56006556;-16,9;-16,339934
5,697;0,58506556;-16,925;-16,339934
5,698;0,58506556;-16,925;-16,339934
5,699;0,58506556;-16,925;-16,339934
5,7;0,56006556;-16,9;-16,339934
5,701;0,53506556;-16,875;-16,339934
5,702;0,51006556;-16,85;-16,339934
5,703;0,46006556;-16,8;-16,339934
5,704;0,38506556;-16,725;-16,339934
5,705;0,33506556;-16,675;-16,339934
5,706;0,31006556;-16,65;-16,339934
5,707;0,18506556;-16,525;-16,339934
5,708;0,13506556;-16,475;-16,339934
5,709;0,060065556;-16,4;-16,339934
5,71;-0,039934444;-16,3;-16,339934
5,711;-0,089934444;-16,25;-16,339934
5,712;-0,13993444;-16,2;-16,339934
5,713;-0,21493444;-16,125;-16,339934
5,714;-0,26493444;-16,075;-16,339934
5,715;-0,28993444;-16,05;-16,339934
5,716;-0,33993444;-16;-16,339934
5,717;-0,33993444;-16;-16,339934
5,718;-0,31493444;-16,025;-16,339934
5,719;-0,28993444;-16,05;-16,339934
5,72;-0,28993444;-16,05;-16,339934
5,721;-0,26493444;-16,075;-16,339934
5,722;-0,23993444;-16,1;-16,339934
5,723;-0,23993444;-16,1;-16,339934
5,724;-0,21493444;-16,125;-16,339934
5,725;-0,16493444;-16,175;-16,339934
5,726;-0,13993444;-16,2;-16,339934
5,727;-0,089934444;-16,25;-16,339934
5,728;0,010065556;-16,35;-16,339934
5,729;0,085065556;-16,425;-16,339934
5,73;0,13506556;-16,475;-16,339934
5,731;0,21006556;-16,55;-16,339934
5,732;0,21006556;-16,55;-16,339934
5,733;0,23506556;-16,575;-16,339934
5,734;0,26006556;-16,6;-16,339934
5,735;0,31006556;-16,65;-16,339934
5,736;0,31006556;-16,65;-16,339934
5,737;0,33506556;-16,675;-16,339934
5,738;0,33506556;-16,675;-16,339934
5,739;0,33506556;-16,675;-16,339934
5,74;0,31006556;-16,65;-16,339934
5,741;0,31006556;-16,65;-16,339934
5,742;0,28506556;-16,625;-16,339934
5,743;0,26006556;-16,6;-16,339934
5,744;0,26006556;-16,6;-16,339934
5,745;0,26006556;-16,6;-16,339934
5,746;0,21006556;-16,55;-16,339934
5,747;0,18506556;-16,525;-16,339934
5,748;0,16006556;-16,5;-16,339934
5,749;0,060065556;-16,4;-16,339934
5,75;0,035065556;-16,375;-16,339934
5,751;0,010065556;-16,35;-16,339934
5,752;-0,039934444;-16,3;-16,339934
5,753;-0,039934444;-16,3;-16,339934
5,754;-0,039934444;-16,3;-16,339934
5,755;-0,089934444;-16,25;-16,339934
5,756;-0,089934444;-16,25;-16,339934
5,757;-0,11493444;-16,225;-16,339934
5,758;-0,13993444;-16,2;-16,339934
5,759;-0,13993444;-16,2;-16,339934
5,76;-0,13993444;-16,2;-16,339934
5,761;-0,11493444;-16,225;-16,339934
5,762;-0,11493444;-16,225;-16,339934
5,763;-0,089934444;-16,25;-16,339934
5,764;-0,089934444;-16,25;-16,339934
5,765;-0,089934444;-16,25;-16,339934
5,766;-0,064934444;-16,275;-16,339934
5,767;-0,064934444;-16,275;-16,339934
5,768;-0,039934444;-16,3;-16,339934
5,769;0,010065556;-16,35;-16,339934
5,77;0,035065556;-16,375;-16,339934
5,771;0,060065556;-16,4;-16,339934
5,772;0,11006556;-16,45;-16,339934
5,773;0,11006556;-16,45;-16,339934
5,774;0,11006556;-16,45;-16,339934
5,775;0,13506556;-16,475;-16,339934
5,776;0,13506556;-16,475;-16,339934
5,777;0,13506556;-16,475;-16,339934
5,778;0,16006556;-16,5;-16,339934
5,779;0,16006556;-16,5;-16,339934
5,78;0,16006556;-16,5;-16,339934
5,781;0,16006556;-16,5;-16,339934
5,782;0,18506556;-16,525;-16,339934
5,783;0,18506556;-16,525;-16,339934
5,784;0,16006556;-16,5;-16,339934
5,785;0,16006556;-16,5;-16,339934
5,786;0,16006556;-16,5;-16,339934
5,787;0,16006556;-16,5;-16,339934
5,788;0,13506556;-16,475;-16,339934
5,789;0,13506556;-16,475;-16,339934
5,79;0,13506556;-16,475;-16,339934
5,791;0,11006556;-16,45;-16,339934
5,792;0,11006556;-16,45;-16,339934
5,793;0,085065556;-16,425;-16,339934
5,794;0,060065556;-16,4;-16,339934
5,795;0,060065556;-16,4;-16,339934
5,796;0,035065556;-16,375;-16,339934
5,797;0,035065556;-16,375;-16,339934
5,798;0,035065556;-16,375;-16,339934
5,799;0,035065556;-16,375;-16,339934
5,8;0,010065556;-16,35;-16,339934
5,801;0,010065556;-16,35;-16,339934
5,802;0,010065556;-16,35;-16,339934
5,803;0,010065556;-16,35;-16,339934
5,804;0,010065556;-16,35;-16,339934
5,805;-0,014934444;-16,325;-16,339934
5,806;0,010065556;-16,35;-16,339934
5,807;0,010065556;-16,35;-16,339934
5,808;0,010065556;-16,35;-16,339934
5,809;0,010065556;-16,35;-16,339934
5,81;0,010065556;-16,35;-16,339934
5,811;0,010065556;-16,35;-16,339934
5,812;0,010065556;-16,35;-16,339934
5,813;0,010065556;-16,35;-16,339934
5,814;0,010065556;-16,35;-16,339934
5,815;0,010065556;-16,35;-16,339934
5,816;0,010065556;-16,35;-16,339934
5,817;0,035065556;-16,375;-16,339934
5,818;0,060065556;-16,4;-16,339934
5,819;0,060065556;-16,4;-16,339934
5,82;0,060065556;-16,4;-16,339934
5,821;0,060065556;-16,4;-16,339934
5,822;0,060065556;-16,4;-16,339934
5,823;0,060065556;-16,4;-16,339934
5,824;0,060065556;-16,4;-16,339934
5,825;0,060065556;-16,4;-16,339934
5,826;0,060065556;-16,4;-16,339934
5,827;0,085065556;-16,425;-16,339934
5,828;0,085065556;-16,425;-16,339934
5,829;0,085065556;-16,425;-16,339934
5,83;0,085065556;-16,425;-16,339934
5,831;0,085065556;-16,425;-16,339934
5,832;0,060065556;-16,4;-16,339934
5,833;0,060065556;-16,4;-16,339934
5,834;0,060065556;-16,4;-16,339934
5,835;0,085065556;-16,425;-16,339934
5,836;0,085065556;-16,425;-16,339934
5,837;0,11006556;-16,45;-16,339934
5,838;0,085065556;-16,425;-16,339934
5,839;0,085065556;-16,425;-16,339934
5,84;0,085065556;-16,425;-16,339934
5,841;0,060065556;-16,4;-16,339934
5,842;0,085065556;-16,425;-16,339934
5,843;0,060065556;-16,4;-16,339934
5,844;0,085065556;-16,425;-16,339934
5,845;0,085065556;-16,425;-16,339934
5,846;0,085065556;-16,425;-16,339934
5,847;0,085065556;-16,425;-16,339934
5,848;0,085065556;-16,425;-16,339934
5,849;0,085065556;-16,425;-16,339934
5,85;0,060065556;-16,4;-16,339934
5,851;0,060065556;-16,4;-16,339934
5,852;0,060065556;-16,4;-16,339934
5,853;0,060065556;-16,4;-16,339934
5,854;0,060065556;-16,4;-16,339934
5,855;0,060065556;-16,4;-16,339934
5,856;0,060065556;-16,4;-16,339934
5,857;0,060065556;-16,4;-16,339934
5,858;0,060065556;-16,4;-16,339934
5,859;0,060065556;-16,4;-16,339934
5,86;0,060065556;-16,4;-16,339934
5,861;0,060065556;-16,4;-16,339934
5,862;0,060065556;-16,4;-16,339934
5,863;0,060065556;-16,4;-16,339934
5,864;0,060065556;-16,4;-16,339934
5,865;0,060065556;-16,4;-16,339934
5,866;0,060065556;-16,4;-16,339934
5,867;0,060065556;-16,4;-16,339934
5,868;0,060065556;-16,4;-16,339934
5,869;0,035065556;-16,375;-16,339934
5,87;0,035065556;-16,375;-16,339934
5,871;0,060065556;-16,4;-16,339934
5,872;0,060065556;-16,4;-16,339934
5,873;0,060065556;-16,4;-16,339934
5,874;0,060065556;-16,4;-16,339934
5,875;0,060065556;-16,4;-16,339934
5,876;0,060065556;-16,4;-16,339934
5,877;0,060065556;-16,4;-16,339934
5,878;0,060065556;-16,4;-16,339934
5,879;0,035065556;-16,375;-16,339934
5,88;0,035065556;-16,375;-16,339934
5,881;0,060065556;-16,4;-16,339934
5,882;0,060065556;-16,4;-16,339934
5,883;0,060065556;-16,4;-16,339934
5,884;0,060065556;-16,4;-16,339934
5,885;0,060065556;-16,4;-16,339934
5,886;0,060065556;-16,4;-16,339934
5,887;0,060065556;-16,4;-16,339934
5,888;0,060065556;-16,4;-16,339934
5,889;0,060065556;-16,4;-16,339934
5,89;0,060065556;-16,4;-16,339934
5,891;0,060065556;-16,4;-16,339934
5,892;0,060065556;-16,4;-16,339934
5,893;0,060065556;-16,4;-16,339934
5,894;0,060065556;-16,4;-16,339934
5,895;0,060065556;-16,4;-16,339934
5,896;0,060065556;-16,4;-16,339934
5,897;0,060065556;-16,4;-16,339934
5,898;0,060065556;-16,4;-16,339934
5,899;0,060065556;-16,4;-16,339934
5,9;0,060065556;-16,4;-16,339934
5,901;0,060065556;-16,4;-16,339934
5,902;0,060065556;-16,4;-16,339934
5,903;0,060065556;-16,4;-16,339934
5,904;0,060065556;-16,4;-16,339934
5,905;0,060065556;-16,4;-16,339934
5,906;0,060065556;-16,4;-16,339934
5,907;0,060065556;-16,4;-16,339934
5,908;0,060065556;-16,4;-16,339934
5,909;0,060065556;-16,4;-16,339934
5,91;0,060065556;-16,4;-16,339934
5,911;0,060065556;-16,4;-16,339934
5,912;0,060065556;-16,4;-16,339934
5,913;0,085065556;-16,425;-16,339934
5,914;0,060065556;-16,4;-16,339934
5,915;0,060065556;-16,4;-16,339934
5,916;0,060065556;-16,4;-16,339934
5,917;0,060065556;-16,4;-16,339934
5,918;0,060065556;-16,4;-16,339934
5,919;0,060065556;-16,4;-16,339934
5,92;0,060065556;-16,4;-16,339934
5,921;0,085065556;-16,425;-16,339934
5,922;0,085065556;-16,425;-16,339934
5,923;0,085065556;-16,425;-16,339934
5,924;0,060065556;-16,4;-16,339934
5,925;0,060065556;-16,4;-16,339934
5,926;0,060065556;-16,4;-16,339934
5,927;0,060065556;-16,4;-16,339934
5,928;0,060065556;-16,4;-16,339934
5,929;0,060065556;-16,4;-16,339934
5,93;0,060065556;-16,4;-16,339934
5,931;0,085065556;-16,425;-16,339934
5,932;0,060065556;-16,4;-16,339934
5,933;0,060065556;-16,4;-16,339934
5,934;0,060065556;-16,4;-16,339934
5,935;0,060065556;-16,4;-16,339934
5,936;0,060065556;-16,4;-16,339934
5,937;0,060065556;-16,4;-16,339934
5,938;0,060065556;-16,4;-16,339934
5,939;0,060065556;-16,4;-16,339934
5,94;0,060065556;-16,4;-16,339934
5,941;0,060065556;-16,4;-16,339934
5,942;0,060065556;-16,4;-16,339934
5,943;0,060065556;-16,4;-16,339934
5,944;0,060065556;-16,4;-16,339934
5,945;0,060065556;-16,4;-16,339934
5,946;0,060065556;-16,4;-16,339934
5,947;0,060065556;-16,4;-16,339934
5,948;0,060065556;-16,4;-16,339934
5,949;0,060065556;-16,4;-16,339934
5,95;0,060065556;-16,4;-16,339934
5,951;0,085065556;-16,425;-16,339934
5,952;0,085065556;-16,425;-16,339934
5,953;0,060065556;-16,4;-16,339934
5,954;0,060065556;-16,4;-16,339934
5,955;0,060065556;-16,4;-16,339934
5,956;0,060065556;-16,4;-16,339934
5,957;0,060065556;-16,4;-16,339934
5,958;0,060065556;-16,4;-16,339934
5,959;0,060065556;-16,4;-16,339934
5,96;0,060065556;-16,4;-16,339934
5,961;0,060065556;-16,4;-16,339934
5,962;0,060065556;-16,4;-16,339934
5,963;0,060065556;-16,4;-16,339934
5,964;0,060065556;-16,4;-16,339934
5,965;0,060065556;-16,4;-16,339934
5,966;0,060065556;-16,4;-16,339934
5,967;0,060065556;-16,4;-16,339934
5,968;0,060065556;-16,4;-16,339934
5,969;0,060065556;-16,4;-16,339934
5,97;0,060065556;-16,4;-16,339934
5,971;0,060065556;-16,4;-16,339934
5,972;0,060065556;-16,4;-16,339934
5,973;0,060065556;-16,4;-16,339934
5,974;0,060065556;-16,4;-16,339934
5,975;0,060065556;-16,4;-16,339934
5,976;0,060065556;-16,4;-16,339934
5,977;0,060065556;-16,4;-16,339934
5,978;0,060065556;-16,4;-16,339934
5,979;0,060065556;-16,4;-16,339934
5,98;0,060065556;-16,4;-16,339934
5,981;0,060065556;-16,4;-16,339934
5,982;0,060065556;-16,4;-16,339934
5,983;0,060065556;-16,4;-16,339934
5,984;0,060065556;-16,4;-16,339934
5,985;0,060065556;-16,4;-16,339934
5,986;0,060065556;-16,4;-16,339934
5,987;0,060065556;-16,4;-16,339934
5,988;0,060065556;-16,4;-16,339934
5,989;0,060065556;-16,4;-16,339934
5,99;0,060065556;-16,4;-16,339934
5,991;0,060065556;-16,4;-16,339934
5,992;0,060065556;-16,4;-16,339934
5,993;0,060065556;-16,4;-16,339934
5,994;0,060065556;-16,4;-16,339934
5,995;0,060065556;-16,4;-16,339934
5,996;0,060065556;-16,4;-16,339934
5,997;0,060065556;-16,4;-16,339934
5,998;0,060065556;-16,4;-16,339934
5,999;0,060065556;-16,4;-16,339934
6;0,060065556;-16,4;-16,339934
6,001;0,060065556;-16,4;-16,339934
6,002;0,060065556;-16,4;-16,339934
6,003;0,060065556;-16,4;-16,339934
6,004;0,060065556;-16,4;-16,339934
6,005;0,060065556;-16,4;-16,339934
6,006;0,060065556;-16,4;-16,339934
6,007;0,060065556;-16,4;-16,339934
6,008;0,060065556;-16,4;-16,339934
6,009;0,060065556;-16,4;-16,339934
6,01;0,060065556;-16,4;-16,339934
6,011;0,060065556;-16,4;-16,339934
6,012;0,060065556;-16,4;-16,339934
6,013;0,060065556;-16,4;-16,339934
6,014;0,060065556;-16,4;-16,339934
6,015;0,060065556;-16,4;-16,339934
6,016;0,060065556;-16,4;-16,339934
6,017;0,060065556;-16,4;-16,339934
6,018;0,060065556;-16,4;-16,339934
6,019;0,060065556;-16,4;-16,339934
6,02;0,060065556;-16,4;-16,339934
